"","SITE_CODE","LATITUDE","LONGITUDE","WIPWL","PROJECT"
"6007","13-GUNK-37.7",41.441342,-74.529772,"1306-0047","Wallkill RAS"
"6008","08-BLCK_T67-0.5",43.686001,-75.35071,"0801-0318","Undefined"
"6009","08-BRNT-0.1",43.695326,-75.263857,"0801-0340","Undefined"
"6010","05-CHEM-15.7",42.05833,-76.76055,"0501-0015","Undefined"
"6011","08-OLMS-0.3",43.5462,-75.40149,"0801-0231","Undefined"
"6012","08-BUCC-0.1",43.7389,-74.7222,"0801-0207","Undefined"
"6013","09-STRB-0.2",44.4255,-74.34419,"0902-0096","Undefined"
"6014","06-PRCK-0.3",42.093743,-75.823728,"0601-0031","Special Study"
"6015","06-PRCK-3.2",42.09976,-75.777341,"0601-0031","Special Study"
"6016","13-PATS-1.3",42.671736,-73.756991,"1301-0030","Undefined"
"6017","13-PATS-1.8",42.672655,-73.764608,"1301-0030","Undefined"
"6018","06-NWIN-0.2",42.88417,-75.18861,"0601-0035","Special Study"
"6019","07-VENE-0.4",42.886,-76.548,"0706-0010","Finger Lakes RAS"
"6020","08-DEER-18.5",43.80312,-75.74288,"0801-0218","Undefined"
"6021","06-NWIN-5.6",42.940959,-75.19344,"0601-0035","Special Study"
"6022","08-PSAN-0.1",43.938251,-75.70102,"0801-0261","Undefined"
"6023","08-INDY-6.7",43.7472,-75.3344,"0801-0220","Undefined"
"6024","14-BISC-0.7",41.99278,-74.50305,"1402-0008","Undefined"
"6025","11-DURG-0.2",43.9398,-73.95359,"1104-0261","Undefined"
"6026","08-MOOS-2.5",43.62259,-75.315398,"0801-0226","Undefined"
"6027","08-BEAU_T2-0.1",43.603788,-75.31648,"0801-0347","Undefined"
"6028","13-WBCR-0.5",41.35221,-73.67067,"1302-0092","Undefined"
"6029","17-CARL-1.8",40.71556,-73.32917,"1701-0089","RIBS Screening"
"6030","17-OROW-2.0",40.751098,-73.228009,"1701-0094","RIBS Screening"
"6031","17-PECN-14.9",40.867433,-72.83841,"1701-0108","Undefined"
"6032","17-PECN_T6-0.8",40.890779,-72.806949,"1701-0266","RIBS Screening"
"6033","17-SANT-1.7",40.69162,-73.3552,"1701-0016","RIBS Screening"
"6034","13-WALK-0.8",41.847901,-74.037178,"1306-0037","Wallkill RAS"
"6035","17-GSCK_Ta-0.1",40.903,-72.603,"1701-0249","Undefined"
"6036","17-RARI_T50-0.2",40.526756,-74.169723,"1701-0188","RIBS Screening"
"6037","17-LREL_T8-0.5",41.18906,-73.547876,"1702-0135","RIBS Screening"
"6038","17-MIAN_E_T5-0.4",41.169757,-73.590008,"1702-0135","RIBS Screening"
"6039","17-SISO_T2-0.2",41.201647,-73.529464,"1702-0135","RIBS Screening"
"6040","17-BRNX-17.3",41.02417,-73.78306,"1702-0107","RIBS Screening"
"6041","17-KVKL_T26-0.1",40.644501,-74.10602,"1701-0192","Undefined"
"6042","17-MAMR_T12-0.7",41.040879,-73.740421,"1702-0123","RIBS Screening"
"6043","17-SPIN-0.1",40.938989,-73.839151,"1702-0107","Undefined"
"6044","17-EMED-0.4",40.664825,-73.569848,"1701-0211","RIBS Screening"
"6045","17-PECN-12.4",40.881235,-72.810457,"1701-0108","RIBS Screening"
"6046","12-LDUAN_T1-0.1",42.746282,-74.1037,"1311-0005","RAS"
"6047","17-TUTL-2.1",40.775,-73.03361,"1701-0098","RIBS Screening"
"6048","17-LIGO-0.5",40.98722,-72.30028,"1701-0352","Undefined"
"6049","06-OTGO_W-3.5",42.62412,-75.080234,"0601-0165","RIBS Screening"
"6050","06-PLES-4.7",42.693653,-75.60264,"0602-0071","RIBS Screening"
"6051","06-WACT_E-4.3",42.631174,-75.61954,"0602-0150","RIBS Screening"
"6052","06-CAYU-8.5",42.115445,-76.547027,"0603-0064","RIBS Screening"
"6053","06-MUDO-1.3",42.6,-75.87832,"0602-0068","RIBS Screening"
"6054","06-PAGE-8.7",42.2735,-75.7427,"0602-0122","RIBS Screening"
"6055","06-SUSQ-31.1",42.092325,-76.056452,"0603-0002","RIBS Screening"
"6056","06-BTNT-12.0",42.511715,-75.27616,"0601-0140","RIBS Screening"
"6057","06-BTNT_T6_1-1.0",42.455927,-75.31342,"0601-0050","RIBS Screening"
